1172 1172
1172 1010 3686492.0000000000
1172 313 315412464.5000000000
1172 1011 208932146.5000000000
1172 1012 315412464.5000000000
1172 342 315412464.5000000000
1172 344 315412464.5000000000
1172 348 315412464.5000000000
1172 355 315412464.5000000000
1172 1013 315412464.5000000000
1172 360 315412464.5000000000
1172 364 315412464.5000000000
1172 381 315412464.5000000000
1172 393 315412464.5000000000
1172 397 315412464.5000000000
1172 1014 260691713.5000000000
1172 399 315412464.5000000000
1172 401 315412464.5000000000
1172 402 315412464.5000000000
1172 405 315412464.5000000000
1172 408 315412464.5000000000
1172 1015 315412464.5000000000
1172 422 315412464.5000000000
1172 424 315412464.5000000000
1172 426 315412464.5000000000
1172 1016 315412464.5000000000
1172 431 315412464.5000000000
1172 441 315412464.5000000000
1172 459 315412464.5000000000
1172 461 315412464.5000000000
1172 464 315412464.5000000000
1172 479 315412464.5000000000
1172 487 315412464.5000000000
1172 497 315412464.5000000000
1172 498 315412464.5000000000
1172 500 315412464.5000000000
1172 511 315412464.5000000000
1172 516 315412464.5000000000
1172 1017 315412464.5000000000
1172 524 315412464.5000000000
1172 526 315412464.5000000000
1172 529 315412464.5000000000
1172 530 315412464.5000000000
1172 532 315412464.5000000000
1172 548 315412464.5000000000
1172 551 315412464.5000000000
1172 556 315412464.5000000000
1172 566 315412464.5000000000
1172 569 315412464.5000000000
1172 577 315412464.5000000000
1172 587 315412464.5000000000
1172 595 315412464.5000000000
1172 596 315412464.5000000000
1172 598 315412464.5000000000
1172 603 315412464.5000000000
1172 620 315412464.5000000000
1172 1018 315412464.5000000000
1172 627 315412464.5000000000
1172 1019 315412464.5000000000
1172 636 315412464.5000000000
1172 1020 18767122.0000000000
1172 652 315412464.5000000000
1172 657 315412464.5000000000
1172 659 315412464.5000000000
1172 672 315412464.5000000000
1172 679 315412464.5000000000
1172 681 315412464.5000000000
1172 695 315412464.5000000000
1172 1022 0.0000000000
1172 714 315412464.5000000000
1172 715 315412464.5000000000
1172 727 315412464.5000000000
1172 729 315412464.5000000000
1172 730 315412464.5000000000
1172 1165 55237954.5000000000
1172 736 315412464.5000000000
1172 741 315412464.5000000000
1172 746 315412464.5000000000
1172 749 315412464.5000000000
1172 762 315412464.5000000000
1172 771 315412464.5000000000
1172 778 315412464.5000000000
1172 779 315412464.5000000000
1172 1166 315412464.5000000000
1172 800 315412464.5000000000
1172 817 315412464.5000000000
1172 820 315412464.5000000000
1172 826 315412464.5000000000
1172 827 315412464.5000000000
1172 1167 181494519.0000000000
1172 848 315412464.5000000000
1172 854 315412464.5000000000
1172 866 315412464.5000000000
1172 870 315412464.5000000000
1172 871 315412464.5000000000
1172 875 315412464.5000000000
1172 888 315412464.5000000000
1172 1168 120074206.5000000000
1172 897 315412464.5000000000
1172 900 315412464.5000000000
1172 905 315412464.5000000000
1172 911 315412464.5000000000
1172 922 315412464.5000000000
1172 1169 222697833.0000000000
1172 936 315412464.5000000000
1172 1170 96388137.5000000000
1172 941 315412464.5000000000
1172 953 315412464.5000000000
1172 956 315412464.5000000000
1172 1171 315412464.5000000000
1172 960 315412464.5000000000
1172 964 315412464.5000000000
1172 965 315412464.5000000000
1172 966 315412464.5000000000
1172 968 315412464.5000000000
1172 976 315412464.5000000000
1172 981 315412464.5000000000
1172 983 315412464.5000000000
1172 988 315412464.5000000000
1172 996 315412464.5000000000
