1179 1179
1178 981 191562029.2500000000
1179 1001 280277564.0000000000
1179 12 374161030.2500000000
1179 33 374161030.2500000000
1179 37 374161030.2500000000
1179 41 374161030.2500000000
1179 44 374161030.2500000000
1179 53 374161030.2500000000
1179 1002 341383698.5000000000
1179 55 374161030.2500000000
1179 60 374161030.2500000000
1179 1003 254791366.5000000000
1179 1004 186060925.5000000000
1179 78 374161030.2500000000
1179 94 374161030.2500000000
1179 103 374161030.2500000000
1179 1005 106731534.5000000000
1179 119 374161030.2500000000
1179 139 374161030.2500000000
1179 1006 0.0000000000
1179 148 374161030.2500000000
1179 161 374161030.2500000000
1179 1148 110403646.5000000000
1179 183 374161030.2500000000
1179 184 374161030.2500000000
1179 185 374161030.2500000000
1179 1149 374161030.2500000000
1179 188 374161030.2500000000
1179 195 374161030.2500000000
1179 1150 298799512.5000000000
1179 210 374161030.2500000000
1179 217 374161030.2500000000
1179 226 374161030.2500000000
1179 233 374161030.2500000000
1179 236 374161030.2500000000
1179 247 374161030.2500000000
1179 260 374161030.2500000000
1179 1151 33984329.0000000000
1179 1152 374161030.2500000000
1179 272 374161030.2500000000
1179 273 374161030.2500000000
1179 278 374161030.2500000000
1179 279 374161030.2500000000
1179 281 374161030.2500000000
1179 284 374161030.2500000000
1179 1153 244827619.0000000000
1179 312 374161030.2500000000
1179 316 374161030.2500000000
1179 325 374161030.2500000000
1179 329 374161030.2500000000
1179 1154 374161030.2500000000
1179 332 374161030.2500000000
1179 335 374161030.2500000000
1179 343 374161030.2500000000
1179 347 374161030.2500000000
1179 350 374161030.2500000000
1179 1155 200570694.5000000000
1179 357 374161030.2500000000
1179 368 374161030.2500000000
1179 369 374161030.2500000000
1179 1156 357786623.5000000000
1179 390 374161030.2500000000
1179 391 374161030.2500000000
1179 1157 223226399.5000000000
1179 398 374161030.2500000000
1179 402 374161030.2500000000
1179 404 374161030.2500000000
1179 1158 116774081.0000000000
1179 1159 73996647.5000000000
1179 429 374161030.2500000000
1179 430 374161030.2500000000
1179 451 374161030.2500000000
1179 453 374161030.2500000000
1179 1160 136498234.5000000000
1179 461 374161030.2500000000
1179 481 374161030.2500000000
1179 494 374161030.2500000000
1179 496 374161030.2500000000
1179 1161 374161030.2500000000
1179 1162 110971743.0000000000
1179 512 374161030.2500000000
1179 535 374161030.2500000000
1179 1163 118455202.0000000000
1179 1164 315585085.5000000000
1179 1165 344113614.0000000000
1179 556 374161030.2500000000
1179 565 374161030.2500000000
1179 566 374161030.2500000000
1179 1166 27081058.0000000000
1179 580 374161030.2500000000
1179 586 374161030.2500000000
1179 587 374161030.2500000000
1179 589 374161030.2500000000
1179 591 374161030.2500000000
1179 596 374161030.2500000000
1179 597 374161030.2500000000
1179 605 374161030.2500000000
1179 615 374161030.2500000000
1179 620 374161030.2500000000
1179 625 374161030.2500000000
1179 633 374161030.2500000000
1179 634 374161030.2500000000
1179 1167 374161030.2500000000
1179 653 374161030.2500000000
1179 1168 374161030.2500000000
1179 657 374161030.2500000000
1179 660 374161030.2500000000
1179 680 374161030.2500000000
1179 681 374161030.2500000000
1179 1169 183898750.0000000000
1179 1170 374161030.2500000000
1179 694 374161030.2500000000
1179 698 374161030.2500000000
1179 705 374161030.2500000000
1179 709 374161030.2500000000
1179 1171 139088254.5000000000
1179 717 374161030.2500000000
1179 719 374161030.2500000000
1179 726 374161030.2500000000
1179 730 374161030.2500000000
1179 731 374161030.2500000000
1179 754 374161030.2500000000
1179 1173 79910004.5000000000
1179 764 374161030.2500000000
1179 769 374161030.2500000000
1179 773 374161030.2500000000
1179 776 374161030.2500000000
1179 1174 53216398.5000000000
1179 1175 329996793.0000000000
1179 785 374161030.2500000000
1179 786 374161030.2500000000
1179 795 374161030.2500000000
1179 796 374161030.2500000000
1179 802 374161030.2500000000
1179 1176 261786242.5000000000
1179 808 374161030.2500000000
1179 811 374161030.2500000000
1179 812 374161030.2500000000
1179 813 374161030.2500000000
1179 814 374161030.2500000000
1179 822 374161030.2500000000
1179 823 374161030.2500000000
1179 829 374161030.2500000000
1179 842 374161030.2500000000
1179 844 374161030.2500000000
1179 865 374161030.2500000000
1179 866 374161030.2500000000
1179 867 374161030.2500000000
1179 878 374161030.2500000000
1179 881 374161030.2500000000
1179 883 374161030.2500000000
1179 1177 231561635.5000000000
1179 895 374161030.2500000000
1179 912 374161030.2500000000
1179 929 374161030.2500000000
1179 934 374161030.2500000000
1179 936 374161030.2500000000
1179 949 374161030.2500000000
1179 954 374161030.2500000000
1179 969 374161030.2500000000
1179 976 374161030.2500000000
1179 979 374161030.2500000000
1179 1178 182599001.0000000000
1179 982 374161030.2500000000
1179 1000 374161030.2500000000
