1192 1192
1186 744 310364566.7500000000
1187 361 307486802.2500000000
1187 789 307486802.2500000000
1188 606 0.0000000000
1188 798 0.0000000000
1189 853 303262773.2500000000
1189 920 303262773.2500000000
1190 132 221471326.7500000000
1190 941 221471326.7500000000
1191 344 23262429.7500000000
1191 971 23262429.7500000000
1192 6 387141164.7500000000
1192 15 387141164.7500000000
1192 1001 129984410.0000000000
1192 29 387141164.7500000000
1192 31 387141164.7500000000
1192 1002 25678262.5000000000
1192 46 387141164.7500000000
1192 1004 0.0000000000
1192 57 387141164.7500000000
1192 70 387141164.7500000000
1192 72 387141164.7500000000
1192 76 387141164.7500000000
1192 79 387141164.7500000000
1192 94 387141164.7500000000
1192 98 387141164.7500000000
1192 105 387141164.7500000000
1192 106 387141164.7500000000
1192 119 387141164.7500000000
1192 121 387141164.7500000000
1192 1172 170485212.0000000000
1192 136 387141164.7500000000
1192 138 387141164.7500000000
1192 140 387141164.7500000000
1192 148 387141164.7500000000
1192 157 387141164.7500000000
1192 159 387141164.7500000000
1192 163 387141164.7500000000
1192 177 387141164.7500000000
1192 179 387141164.7500000000
1192 181 387141164.7500000000
1192 198 387141164.7500000000
1192 202 387141164.7500000000
1192 204 387141164.7500000000
1192 206 387141164.7500000000
1192 207 387141164.7500000000
1192 1173 387141164.7500000000
1192 221 387141164.7500000000
1192 229 387141164.7500000000
1192 230 387141164.7500000000
1192 235 387141164.7500000000
1192 243 387141164.7500000000
1192 251 387141164.7500000000
1192 278 387141164.7500000000
1192 1174 387141164.7500000000
1192 283 387141164.7500000000
1192 288 387141164.7500000000
1192 1175 346011421.5000000000
1192 1176 34373026.0000000000
1192 298 387141164.7500000000
1192 299 387141164.7500000000
1192 305 387141164.7500000000
1192 306 387141164.7500000000
1192 308 387141164.7500000000
1192 312 387141164.7500000000
1192 316 387141164.7500000000
1192 321 387141164.7500000000
1192 337 387141164.7500000000
1192 348 387141164.7500000000
1192 356 387141164.7500000000
1192 1177 253637149.5000000000
1192 387 387141164.7500000000
1192 390 387141164.7500000000
1192 391 387141164.7500000000
1192 393 387141164.7500000000
1192 396 387141164.7500000000
1192 1178 38775863.0000000000
1192 401 387141164.7500000000
1192 409 387141164.7500000000
1192 415 387141164.7500000000
1192 418 387141164.7500000000
1192 421 387141164.7500000000
1192 435 387141164.7500000000
1192 1179 46990852.0000000000
1192 445 387141164.7500000000
1192 448 387141164.7500000000
1192 449 387141164.7500000000
1192 463 387141164.7500000000
1192 465 387141164.7500000000
1192 472 387141164.7500000000
1192 481 387141164.7500000000
1192 483 387141164.7500000000
1192 487 387141164.7500000000
1192 492 387141164.7500000000
1192 514 387141164.7500000000
1192 517 387141164.7500000000
1192 518 387141164.7500000000
1192 523 387141164.7500000000
1192 524 387141164.7500000000
1192 531 387141164.7500000000
1192 542 387141164.7500000000
1192 552 387141164.7500000000
1192 560 387141164.7500000000
1192 566 387141164.7500000000
1192 573 387141164.7500000000
1192 579 387141164.7500000000
1192 597 387141164.7500000000
1192 598 387141164.7500000000
1192 613 387141164.7500000000
1192 614 387141164.7500000000
1192 616 387141164.7500000000
1192 1180 182637770.0000000000
1192 1181 320550128.5000000000
1192 628 387141164.7500000000
1192 634 387141164.7500000000
1192 1182 38214903.0000000000
1192 639 387141164.7500000000
1192 646 387141164.7500000000
1192 653 387141164.7500000000
1192 661 387141164.7500000000
1192 669 387141164.7500000000
1192 675 387141164.7500000000
1192 677 387141164.7500000000
1192 678 387141164.7500000000
1192 688 387141164.7500000000
1192 704 387141164.7500000000
1192 1183 182566160.0000000000
1192 711 387141164.7500000000
1192 715 387141164.7500000000
1192 724 387141164.7500000000
1192 1184 259971519.0000000000
1192 730 387141164.7500000000
1192 732 387141164.7500000000
1192 1186 76776598.0000000000
1192 754 387141164.7500000000
1192 757 387141164.7500000000
1192 762 387141164.7500000000
1192 776 387141164.7500000000
1192 778 387141164.7500000000
1192 783 387141164.7500000000
1192 1187 79654362.5000000000
1192 791 387141164.7500000000
1192 796 387141164.7500000000
1192 797 387141164.7500000000
1192 1188 387141164.7500000000
1192 807 387141164.7500000000
1192 813 387141164.7500000000
1192 820 387141164.7500000000
1192 826 387141164.7500000000
1192 832 387141164.7500000000
1192 834 387141164.7500000000
1192 839 387141164.7500000000
1192 844 387141164.7500000000
1192 850 387141164.7500000000
1192 1189 83878391.5000000000
1192 878 387141164.7500000000
1192 882 387141164.7500000000
1192 887 387141164.7500000000
1192 893 387141164.7500000000
1192 894 387141164.7500000000
1192 899 387141164.7500000000
1192 913 387141164.7500000000
1192 917 387141164.7500000000
1192 936 387141164.7500000000
1192 1190 165669838.0000000000
1192 944 387141164.7500000000
1192 947 387141164.7500000000
1192 948 387141164.7500000000
1192 953 387141164.7500000000
1192 967 387141164.7500000000
1192 1191 363878735.0000000000
1192 973 387141164.7500000000
1192 994 387141164.7500000000
