1180 1180
1172 740 69690116.7500000000
1173 706 76170686.7500000000
1173 845 76170686.7500000000
1174 19 171083514.7500000000
1174 874 171083514.7500000000
1175 143 311858538.2500000000
1175 355 311858538.2500000000
1175 747 311858538.2500000000
1175 875 311858538.2500000000
1176 727 160957007.2500000000
1176 888 160957007.2500000000
1177 317 0.0000000000
1177 895 0.0000000000
1178 655 366025578.7500000000
1178 941 366025578.7500000000
1179 687 0.0000000000
1179 953 0.0000000000
1180 3 375214852.7500000000
1180 4 375214852.7500000000
1180 11 375214852.7500000000
1180 16 375214852.7500000000
1180 21 375214852.7500000000
1180 24 375214852.7500000000
1180 29 375214852.7500000000
1180 41 375214852.7500000000
1180 42 375214852.7500000000
1180 47 375214852.7500000000
1180 48 375214852.7500000000
1180 51 375214852.7500000000
1180 57 375214852.7500000000
1180 63 375214852.7500000000
1180 1001 271442072.5000000000
1180 87 375214852.7500000000
1180 94 375214852.7500000000
1180 99 375214852.7500000000
1180 101 375214852.7500000000
1180 103 375214852.7500000000
1180 105 375214852.7500000000
1180 1002 9196702.0000000000
1180 114 375214852.7500000000
1180 144 375214852.7500000000
1180 154 375214852.7500000000
1180 171 375214852.7500000000
1180 1004 375214852.7500000000
1180 1005 22662087.5000000000
1180 1006 375214852.7500000000
1180 213 375214852.7500000000
1180 216 375214852.7500000000
1180 225 375214852.7500000000
1180 230 375214852.7500000000
1180 231 375214852.7500000000
1180 1007 13971788.5000000000
1180 262 375214852.7500000000
1180 1009 139544434.0000000000
1180 278 375214852.7500000000
1180 293 375214852.7500000000
1180 296 375214852.7500000000
1180 302 375214852.7500000000
1180 1010 145003651.0000000000
1180 1011 246067651.5000000000
1180 1012 10696798.0000000000
1180 336 375214852.7500000000
1180 350 375214852.7500000000
1180 360 375214852.7500000000
1180 367 375214852.7500000000
1180 373 375214852.7500000000
1180 380 375214852.7500000000
1180 391 375214852.7500000000
1180 395 375214852.7500000000
1180 404 375214852.7500000000
1180 406 375214852.7500000000
1180 412 375214852.7500000000
1180 1013 73530765.0000000000
1180 1014 172755948.5000000000
1180 442 375214852.7500000000
1180 445 375214852.7500000000
1180 1015 221537844.0000000000
1180 479 375214852.7500000000
1180 1016 0.0000000000
1180 1165 58569720.0000000000
1180 503 375214852.7500000000
1180 513 375214852.7500000000
1180 517 375214852.7500000000
1180 520 375214852.7500000000
1180 523 375214852.7500000000
1180 530 375214852.7500000000
1180 532 375214852.7500000000
1180 538 375214852.7500000000
1180 545 375214852.7500000000
1180 1166 375214852.7500000000
1180 559 375214852.7500000000
1180 570 375214852.7500000000
1180 582 375214852.7500000000
1180 1167 166857907.5000000000
1180 600 375214852.7500000000
1180 605 375214852.7500000000
1180 611 375214852.7500000000
1180 612 375214852.7500000000
1180 1168 10787463.0000000000
1180 629 375214852.7500000000
1180 632 375214852.7500000000
1180 635 375214852.7500000000
1180 638 375214852.7500000000
1180 639 375214852.7500000000
1180 651 375214852.7500000000
1180 661 375214852.7500000000
1180 663 375214852.7500000000
1180 666 375214852.7500000000
1180 668 375214852.7500000000
1180 674 375214852.7500000000
1180 1169 301110963.0000000000
1180 692 375214852.7500000000
1180 699 375214852.7500000000
1180 701 375214852.7500000000
1180 709 375214852.7500000000
1180 1170 154594982.5000000000
1180 1171 100335704.5000000000
1180 1172 305524736.0000000000
1180 746 375214852.7500000000
1180 756 375214852.7500000000
1180 762 375214852.7500000000
1180 774 375214852.7500000000
1180 787 375214852.7500000000
1180 791 375214852.7500000000
1180 804 375214852.7500000000
1180 806 375214852.7500000000
1180 810 375214852.7500000000
1180 815 375214852.7500000000
1180 816 375214852.7500000000
1180 817 375214852.7500000000
1180 826 375214852.7500000000
1180 828 375214852.7500000000
1180 834 375214852.7500000000
1180 835 375214852.7500000000
1180 843 375214852.7500000000
1180 1173 299044166.0000000000
1180 858 375214852.7500000000
1180 1174 204131338.0000000000
1180 1175 63356314.5000000000
1180 879 375214852.7500000000
1180 884 375214852.7500000000
1180 1176 214257845.5000000000
1180 889 375214852.7500000000
1180 1177 375214852.7500000000
1180 897 375214852.7500000000
1180 898 375214852.7500000000
1180 904 375214852.7500000000
1180 914 375214852.7500000000
1180 920 375214852.7500000000
1180 930 375214852.7500000000
1180 933 375214852.7500000000
1180 1178 9189274.0000000000
1180 950 375214852.7500000000
1180 951 375214852.7500000000
1180 1179 375214852.7500000000
1180 956 375214852.7500000000
1180 966 375214852.7500000000
1180 969 375214852.7500000000
1180 971 375214852.7500000000
1180 974 375214852.7500000000
1180 977 375214852.7500000000
1180 986 375214852.7500000000
1180 994 375214852.7500000000
1180 1000 375214852.7500000000
